frame,time,type,name,twist,superhelical,#enzymes,binding,unbinding
0,0.0,circuit,Pleu500_66,-211.83310464205465,-0.060000000000000005,1,0,0
0,0.0,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.060000000000000005,0,0,0
0,0.0,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.060000000000000005,0,0,0
0,0.0,gene,tetA,-211.83310464205465,-0.06,0,0,0
0,0.0,gene,CDS,-211.83310464205465,-0.06,0,0,0
0,0.0,origin,ori,-211.83310464205465,-0.06,1,0,0
0,0.0,lacOP,lac1,-211.83310464205465,-0.06,0,0,0
0,0.0,gene,mKalama1,-211.83310464205465,-0.06,0,0,0
0,0.0,lacOP,lac2,-211.83310464205465,-0.06,0,0,0
0,0.0,gene,Raspberry,-211.83310464205465,-0.06,0,0,0
1,0.25,circuit,Pleu500_66,-211.83310464205465,-0.060000000000000005,2,1,0
1,0.25,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.060000000000000005,0,0,0
1,0.25,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.060000000000000005,0,0,0
1,0.25,gene,tetA,-211.83310464205465,-0.06,1,1,0
1,0.25,gene,CDS,-211.83310464205465,-0.06,0,0,0
1,0.25,origin,ori,-211.83310464205465,-0.06,1,0,0
1,0.25,lacOP,lac1,-211.83310464205465,-0.06,0,0,0
1,0.25,gene,mKalama1,-211.83310464205465,-0.06,0,0,0
1,0.25,lacOP,lac2,-211.83310464205465,-0.06,0,0,0
1,0.25,gene,Raspberry,-211.83310464205465,-0.06,0,0,0
2,0.5,circuit,Pleu500_66,-211.83310464205465,-0.06032719836400818,2,0,0
2,0.5,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.06032719836400818,0,0,0
2,0.5,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.06032719836400818,0,0,0
2,0.5,gene,tetA,-106.50393745053286,-0.05962532498895295,1,0,0
2,0.5,gene,CDS,-106.50393745053286,-0.05962532498895295,0,0,0
2,0.5,origin,ori,-105.32916719152178,-0.06105390388760855,1,0,0
2,0.5,lacOP,lac1,-105.32916719152178,-0.06105390388760855,0,0,0
2,0.5,gene,mKalama1,-105.32916719152178,-0.06105390388760855,0,0,0
2,0.5,lacOP,lac2,-105.32916719152178,-0.06105390388760855,0,0,0
2,0.5,gene,Raspberry,-105.32916719152178,-0.06105390388760855,0,0,0
3,0.75,circuit,Pleu500_66,-211.83310464205465,-0.06032719836400818,2,0,0
3,0.75,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.06032719836400818,0,0,0
3,0.75,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.06032719836400818,0,0,0
3,0.75,gene,tetA,-104.70874164848155,-0.05891636198384664,1,0,0
3,0.75,gene,CDS,-104.70874164848155,-0.05891636198384664,0,0,0
3,0.75,origin,ori,-107.12436299357309,-0.06177308657970168,1,0,0
3,0.75,lacOP,lac1,-107.12436299357309,-0.06177308657970168,0,0,0
3,0.75,gene,mKalama1,-107.12436299357309,-0.06177308657970168,0,0,0
3,0.75,lacOP,lac2,-107.12436299357309,-0.06177308657970168,0,0,0
3,0.75,gene,Raspberry,-107.12436299357309,-0.06177308657970168,0,0,0
4,1.0,circuit,Pleu500_66,-211.83310464205468,-0.06032719836400819,2,0,0
4,1.0,DNA_topoI,DNA_topoI_global,-211.83310464205468,-0.06032719836400819,0,0,0
4,1.0,DNA_gyrase,DNA_gyrase_global,-211.83310464205468,-0.06032719836400819,0,0,0
4,1.0,gene,tetA,-108.9195587956244,-0.062484862652926694,1,0,0
4,1.0,gene,CDS,-102.91354584643024,-0.05820020138477988,0,0,0
4,1.0,origin,ori,-108.9195587956244,-0.062484862652926694,1,0,0
4,1.0,lacOP,lac1,-108.9195587956244,-0.062484862652926694,0,0,0
4,1.0,gene,mKalama1,-108.9195587956244,-0.062484862652926694,0,0,0
4,1.0,lacOP,lac2,-108.9195587956244,-0.062484862652926694,0,0,0
4,1.0,gene,Raspberry,-108.9195587956244,-0.062484862652926694,0,0,0
5,1.25,circuit,Pleu500_66,-211.83310464205465,-0.06032719836400818,2,0,0
5,1.25,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.06032719836400818,0,0,0
