frame,time,type,name,twist,superhelical,#enzymes,binding,unbinding
0,0.0,circuit,Pleu500_5,-211.83310464205465,-0.060000000000000005,1,0,0
0,0.0,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.060000000000000005,0,0,0
0,0.0,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.060000000000000005,0,0,0
0,0.0,gene,tetA,-211.83310464205465,-0.06,0,0,0
0,0.0,gene,CDS,-211.83310464205465,-0.06,0,0,0
0,0.0,origin,ori,-211.83310464205465,-0.06,1,0,0
0,0.0,lacOP,lac1,-211.83310464205465,-0.06,0,0,0
0,0.0,gene,mKalama1,-211.83310464205465,-0.06,0,0,0
0,0.0,lacOP,lac2,-211.83310464205465,-0.06,0,0,0
0,0.0,gene,Raspberry,-211.83310464205465,-0.06,0,0,0
1,0.25,circuit,Pleu500_5,-211.83310464205465,-0.060000000000000005,1,0,0
1,0.25,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.060000000000000005,0,0,0
1,0.25,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.060000000000000005,0,0,0
1,0.25,gene,tetA,-211.83310464205465,-0.06,0,0,0
1,0.25,gene,CDS,-211.83310464205465,-0.06,0,0,0
1,0.25,origin,ori,-211.83310464205465,-0.06,1,0,0
1,0.25,lacOP,lac1,-211.83310464205465,-0.06,0,0,0
1,0.25,gene,mKalama1,-211.83310464205465,-0.06,0,0,0
1,0.25,lacOP,lac2,-211.83310464205465,-0.06,0,0,0
1,0.25,gene,Raspberry,-211.83310464205465,-0.06,0,0,0
2,0.5,circuit,Pleu500_5,-211.83310464205465,-0.060000000000000005,2,1,0
2,0.5,DNA_topoI,DNA_topoI_global,-211.83310464205465,-0.060000000000000005,1,1,0
2,0.5,DNA_gyrase,DNA_gyrase_global,-211.83310464205465,-0.060000000000000005,0,0,0
2,0.5,gene,tetA,-211.83310464205465,-0.060000000000000005,0,0,0
2,0.5,gene,CDS,-211.83310464205465,-0.060000000000000005,0,0,0
2,0.5,origin,ori,-211.83310464205465,-0.060000000000000005,1,0,0
2,0.5,lacOP,lac1,-211.83310464205465,-0.060000000000000005,0,0,0
2,0.5,gene,mKalama1,-211.83310464205465,-0.060000000000000005,0,0,0
2,0.5,lacOP,lac2,-211.83310464205465,-0.060000000000000005,0,0,0
2,0.5,gene,Raspberry,-211.83310464205465,-0.060000000000000005,0,0,0
3,0.75,circuit,Pleu500_5,-209.88830918983237,-0.06068339100346021,2,0,0
3,0.75,DNA_topoI,DNA_topoI_global,-209.88830918983237,-0.06068339100346021,1,0,0
3,0.75,DNA_gyrase,DNA_gyrase_global,-209.88830918983237,-0.06068339100346021,0,0,0
3,0.75,gene,tetA,-137.4154574864145,-0.06081532516421323,0,0,0
3,0.75,gene,CDS,-72.47285170341786,-0.06043479649697146,0,0,0
3,0.75,origin,ori,-137.4154574864145,-0.06081532516421323,1,0,0
3,0.75,lacOP,lac1,-137.4154574864145,-0.06081532516421323,0,0,0
3,0.75,gene,mKalama1,-137.4154574864145,-0.06081532516421323,0,0,0
3,0.75,lacOP,lac2,-137.4154574864145,-0.06081532516421323,0,0,0
3,0.75,gene,Raspberry,-137.4154574864145,-0.06081532516421323,0,0,0
4,1.0,circuit,Pleu500_5,-207.94351373761012,-0.060121107266435984,1,0,1
4,1.0,DNA_topoI,DNA_topoI_global,-207.94351373761012,-0.060121107266435984,0,0,1
4,1.0,DNA_gyrase,DNA_gyrase_global,-207.94351373761012,-0.060121107266435984,0,0,0
4,1.0,gene,tetA,-136.44305976030338,-0.06038497558794204,0,0,0
4,1.0,gene,CDS,-71.50045397730673,-0.05962391825345849,0,0,0
4,1.0,origin,ori,-136.44305976030338,-0.06038497558794204,1,0,0
4,1.0,lacOP,lac1,-136.44305976030338,-0.06038497558794204,0,0,0
4,1.0,gene,mKalama1,-136.44305976030338,-0.06038497558794204,0,0,0
4,1.0,lacOP,lac2,-136.44305976030338,-0.06038497558794204,0,0,0
4,1.0,gene,Raspberry,-136.44305976030338,-0.06038497558794204,0,0,0
5,1.25,circuit,Pleu500_5,-205.99871828538787,-0.05834745762711865,1,0,0
5,1.25,DNA_topoI,DNA_topoI_global,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,DNA_gyrase,DNA_gyrase_global,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,gene,tetA,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,gene,CDS,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,origin,ori,-205.99871828538787,-0.05834745762711865,1,0,0
5,1.25,lacOP,lac1,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,gene,mKalama1,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,lacOP,lac2,-205.99871828538787,-0.05834745762711865,0,0,0
5,1.25,gene,Raspberry,-205.99871828538787,-0.05834745762711865,0,0,0
6,1.5,circuit,Pleu500_5,-205.99871828538787,-0.05834745762711865,1,0,0
6,1.5,DNA_topoI,DNA_topoI_global,-205.99871828538787,-0.05834745762711865,0,0,0
6,1.5,DNA_gyrase,DNA_gyrase_global,-205.99871828538787,-0.05834745762711865,0,0,0
